NEW_LANGUAGE_ISSUE,PARTICIPANTS,DURATION,OLD_LANGUAGE_ISSUE,RELATED_LEVEL,RELATED_CLASS,ISSUE_ASKER,PYTHON_USER,R_USER,MULTI-LANGUAGE_USER
https://github.com/neurodata/lumberjack/issues/23,1,1,None,W,W,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/24,2,1,https://github.com/scikit-learn/scikit-learn/issues/5870,R,R,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/25,1,1,https://github.com/scikit-learn/scikit-learn/issues/5041,O,O,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/26,1,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/27,1,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/28,4,206,None,W,W,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/29,3,240,None,W,W,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/3,1,2,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/30,3,37,https://github.com/scikit-learn/scikit-learn/issues/3410,Y,R,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/31,1,1,https://github.com/scikit-learn/scikit-learn/issues/2488,R,O,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/32,2,1,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/33,3,73,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/34,2,72,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/35,2,3,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/36,3,83,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/37,2,190,https://github.com/scikit-learn/scikit-learn/issues/2530,Y,O,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/38,1,1,https://github.com/scikit-learn/scikit-learn/issues/2530,Y,O,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/39,1,1,https://github.com/scikit-learn/scikit-learn/issues/1732,O,O,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/4,1,2,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/40,3,70,https://github.com/scikit-learn/scikit-learn/issues/474,Y,O,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/41,2,1,https://github.com/scikit-learn/scikit-learn/issues/448,Y,O,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/42,2,1,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/43,4,84,None,W,W,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/44,5,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/45,3,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/46,1,1,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/47,3,1,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/48,2,60,None,W,W,j1c,1,1,1
https://github.com/neurodata/lumberjack/issues/49,2,3,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/5,1,102,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/50,2,2,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/51,3,1,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/52,2,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/53,2,47,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/54,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/55,1,1,None,W,W,alemmer1,1,1,1
https://github.com/neurodata/lumberjack/issues/56,1,1,None,W,W,alemmer1,1,1,1
https://github.com/neurodata/lumberjack/issues/57,1,1,None,W,W,alemmer1,1,1,1
https://github.com/neurodata/lumberjack/issues/58,4,37,None,W,W,davclark,1,1,1
https://github.com/neurodata/lumberjack/issues/59,2,1,None,W,W,yyHCN,0,1,1
https://github.com/neurodata/lumberjack/issues/6,2,9,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/60,3,1,None,W,W,hkim171,0,1,1
https://github.com/neurodata/lumberjack/issues/61,2,1,https://github.com/scikit-learn/scikit-learn/issues/5212,R,O,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/62,4,2,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/63,3,53,https://github.com/scikit-learn/scikit-learn/issues/2888,Y,R,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/64,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/65,3,16,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/66,1,2,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/67,3,4,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/68,1,1,https://github.com/scikit-learn/scikit-learn/issues/1988,Y,B,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/69,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/7,2,58,https://github.com/scikit-learn/scikit-learn/issues/2086,Y,O,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/70,2,12,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/71,4,46,https://github.com/scikit-learn/scikit-learn/issues/5372,Y,O,cshen6,0,1,1
https://github.com/neurodata/lumberjack/issues/72,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/73,1,1,https://github.com/scikit-learn/scikit-learn/issues/2493,R,O,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/74,3,59,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/75,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/76,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/77,1,1,https://github.com/scikit-learn/scikit-learn/issues/522,Y,O,jasonkyuyim,1,1,1
https://github.com/neurodata/lumberjack/issues/78,1,1,https://github.com/scikit-learn/scikit-learn/issues/1806,O,B,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/79,2,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/8,2,28,https://github.com/scikit-learn/scikit-learn/issues/4083,Y,G,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/80,3,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/81,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/82,2,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/83,2,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/84,2,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/85,2,1,None,W,W,falkben,1,0,1
https://github.com/neurodata/lumberjack/issues/86,3,12,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/87,2,79,https://github.com/scikit-learn/scikit-learn/issues/5491,Y,O,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/88,2,7,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/9,1,1,None,W,W,ttomita,1,1,1
https://github.com/rsquaredacademy/blorr/issues/1,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/10,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/11,1,1,https://github.com/scikit-learn/scikit-learn/issues/6545,R,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/12,1,1,https://github.com/scikit-learn/scikit-learn/issues/6545,R,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/13,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/14,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/15,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/16,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/17,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/18,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/19,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/2,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/20,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/21,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/22,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/23,1,1,https://github.com/scikit-learn/scikit-learn/issues/1942,R,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/24,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/25,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/26,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/27,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/28,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/29,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/3,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/30,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/31,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/32,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/33,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/34,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/35,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/36,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/37,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/38,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/39,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/4,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/40,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/41,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/42,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/43,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/44,1,1,https://github.com/scikit-learn/scikit-learn/issues/3070,Y,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/45,2,21,None,W,W,aaronxs,0,0,0
https://github.com/rsquaredacademy/blorr/issues/46,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/47,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/48,1,1,https://github.com/scikit-learn/scikit-learn/issues/6146,Y,B,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/49,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/5,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/50,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/51,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/52,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/53,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/54,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/55,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/56,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/57,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/58,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/59,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/6,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/60,2,5,None,W,W,sagarneelde,0,0,0
https://github.com/rsquaredacademy/blorr/issues/61,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/62,1,157,https://github.com/scikit-learn/scikit-learn/issues/97,Y,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/63,1,1,https://github.com/scikit-learn/scikit-learn/issues/1581,Y,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/64,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/65,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/66,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/67,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/68,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/69,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/7,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/70,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/71,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/8,1,1,https://github.com/scikit-learn/scikit-learn/issues/97,Y,O,aravindhebbali,1,1,1
https://github.com/rsquaredacademy/blorr/issues/9,1,1,None,W,W,aravindhebbali,1,1,1
https://github.com/sorhawell/forestFloor/issues/1,1,14,https://github.com/scikit-learn/scikit-learn/issues/2458,Y,R,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/10,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/11,1,2,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/12,2,41,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/13,1,424,https://github.com/scikit-learn/scikit-learn/issues/5041,Y,R,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/14,1,418,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/15,1,1,https://github.com/scikit-learn/scikit-learn/issues/1732,O,O,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/16,2,437,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/17,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/18,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/19,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/2,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/20,1,1,https://github.com/scikit-learn/scikit-learn/issues/1732,Y,O,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/21,1,23,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/22,3,689,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/23,1,137,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/24,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/25,2,5,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/26,1,32,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/27,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/28,1,1,https://github.com/scikit-learn/scikit-learn/issues/3782,O,O,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/29,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/3,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/30,2,9,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/31,2,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/32,2,32,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/33,1,1,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/4,1,7,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/5,1,2,https://github.com/scikit-learn/scikit-learn/issues/5041,Y,O,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/6,1,10,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/7,1,100,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/8,1,5,None,W,W,sorhawell,0,1,1
https://github.com/sorhawell/forestFloor/issues/9,4,729,None,W,W,sorhawell,0,1,1
https://github.com/suiji/Arborist/issues/1,2,424,https://github.com/scikit-learn/scikit-learn/issues/3808,Y,P,suiji,0,1,0
https://github.com/suiji/Arborist/issues/10,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/11,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/12,2,2,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/13,2,804,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/14,2,36,https://github.com/scikit-learn/scikit-learn/issues/3313,Y,R,suiji,0,1,0
https://github.com/suiji/Arborist/issues/15,2,12,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/16,2,13,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/17,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/18,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/19,2,169,https://github.com/scikit-learn/scikit-learn/issues/571,O,R,suiji,0,1,0
https://github.com/suiji/Arborist/issues/2,2,5,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/20,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/21,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/22,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/23,2,132,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/24,2,7,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/25,1,6,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/26,2,17,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/27,1,26,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/28,3,344,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/29,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/3,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/30,2,13,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/31,2,11,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/32,1,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/33,3,27,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/34,2,7,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/35,1,39,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/36,2,101,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/37,2,4,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/38,1,216,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/39,2,5,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/4,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/40,3,306,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/41,2,2,https://github.com/scikit-learn/scikit-learn/issues/3727,Y,R,suiji,0,1,0
https://github.com/suiji/Arborist/issues/42,1,4,https://github.com/scikit-learn/scikit-learn/issues/5041,Y,R,suiji,0,1,0
https://github.com/suiji/Arborist/issues/5,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/6,3,474,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/7,2,1,None,W,W,suiji,0,1,0
https://github.com/suiji/Arborist/issues/8,2,2,https://github.com/scikit-learn/scikit-learn/issues/5491,O,O,suiji,0,1,0
https://github.com/suiji/Arborist/issues/9,2,1,None,W,W,suiji,0,1,0
https://github.com/szilard/benchm-ml/issues/1,5,707,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/10,2,1,https://github.com/scikit-learn/scikit-learn/issues/6473,R,O,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/11,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/12,1,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/13,1,25,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/14,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/15,3,3,https://github.com/scikit-learn/scikit-learn/issues/5491,Y,O,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/16,1,24,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/17,2,72,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/18,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/19,6,1135,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/2,2,20,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/20,2,212,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/21,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/22,2,3,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/23,2,5,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/24,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/25,3,16,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/26,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/27,2,182,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/28,2,5,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/29,2,4,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/3,2,3,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/30,2,5,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/31,2,4,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/32,2,16,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/33,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/34,3,44,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/35,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/36,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/37,3,474,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/38,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/39,3,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/4,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/40,1,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/41,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/42,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/43,2,4,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/44,1,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/45,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/46,4,202,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/47,1,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/48,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/49,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/5,2,60,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/50,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/51,3,3,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/52,2,2,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/53,2,3,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/54,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/55,2,1,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/56,2,46,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/6,2,3,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/7,2,7,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/8,2,6,None,W,W,szilard,1,1,1
https://github.com/szilard/benchm-ml/issues/9,3,1246,None,W,W,szilard,1,1,1
